codmes,id_persona,codtarget,cem,ingreso_neto,linea_ofrecida,margen
201901,125388,0,3960.0,1716.0,5300,-5.0
201901,197598,0,3960.0,1716.0,1000,-5.0
201901,9096,0,3960.0,1716.0,25500,-5.0
201901,140621,0,807.0,1716.0,2100,-5.0
201901,129318,0,565.0,1716.0,1000,-5.0
201901,204225,0,711.0,1716.0,9600,-5.0
201901,161098,0,2045.0,1716.0,2100,-5.0
201901,186034,0,1284.0,1715.0,17900,-5.0
201901,224248,0,1123.0,1714.0,12000,-5.0
201901,84449,0,347.0,1713.0,1000,-5.0
201901,77373,0,877.0,1713.0,1000,-5.0
201901,122068,0,448.0,1713.0,1900,-5.0
201901,236984,0,595.0,1713.0,1000,-5.0
201901,102690,0,836.0,1713.0,14200,-5.0
201901,32141,0,2386.0,1713.0,31700,-5.0
201901,211065,0,196.0,1713.0,1000,-5.0
201901,26712,0,878.0,1712.0,1800,-5.0
201901,110409,0,1.0,1712.0,43400,-5.0
201901,203511,0,1072.0,1712.0,1200,-5.0
201901,176041,0,512.0,1712.0,900,-5.0
201901,172594,0,752.0,1712.0,1300,-5.0
201901,64581,0,1.0,1712.0,1000,-5.0
201901,197398,0,1079.0,1712.0,4700,-5.0
201901,225005,0,1680.0,1712.0,7200,-5.0
201901,217460,0,559.0,1712.0,1800,-5.0
201901,207832,0,1168.0,1712.0,5400,-5.0
201901,154538,0,109.0,1712.0,11800,-5.0
201901,160182,0,446.0,1712.0,4700,-5.0
201901,210237,0,2221.0,1712.0,8300,-5.0
201901,129241,0,247.0,1712.0,3700,-5.0
201901,3313,0,524.0,1712.0,1900,-5.0
201901,120958,0,542.0,1712.0,1800,-5.0
201901,135412,0,1656.0,1712.0,5300,-5.0
201901,120761,0,668.0,1712.0,2000,-5.0
201901,138542,0,392.0,1712.0,1900,-5.0
201901,5071,0,730.0,1712.0,1200,-5.0
201901,36051,0,2163.0,1712.0,23300,-5.0
201901,195936,0,1.0,1712.0,5300,-5.0
201901,185148,0,801.0,1712.0,11900,-5.0
201901,159545,0,609.0,1712.0,1300,-5.0
201901,80182,0,92.0,1712.0,1300,-5.0
201901,203697,0,730.0,1711.0,2600,-5.0
201901,116695,0,1079.0,1711.0,2200,-5.0
201901,179961,0,2132.0,1710.0,8500,-5.0
201901,61023,0,6083.0,1710.0,60400,-5.0
201901,107553,0,482.0,1709.0,1000,-5.0
201901,150797,0,1936.0,1709.0,25200,-5.0
201901,47421,0,1428.0,1708.0,12200,-5.0
201901,18308,0,1025.0,1707.0,4700,-5.0
201901,44781,0,138.0,1706.0,3600,-5.0
201901,19354,0,2808.0,1706.0,32000,-5.0
201901,115891,0,1.0,1706.0,1100,-5.0
201901,117926,0,1265.0,1706.0,8600,-5.0
201901,231487,0,585.0,1706.0,1000,-5.0
201901,169462,0,1868.0,1706.0,6300,-5.0
201901,60022,0,1456.0,1706.0,13900,-5.0
201901,133144,0,962.0,1706.0,2600,-5.0
201901,162029,0,737.0,1706.0,6300,-5.0
201901,23601,0,324.0,1706.0,800,-5.0
201901,58621,0,691.0,1706.0,7500,-5.0
201901,72381,0,154.0,1706.0,1100,-5.0
201901,108170,0,613.0,1706.0,1300,-5.0
201901,205811,0,1.0,1706.0,2400,-5.0
201901,183573,0,696.0,1706.0,1700,-5.0
201901,18628,0,1.0,1706.0,2700,-5.0
201901,42057,0,1.0,1706.0,40300,-5.0
201901,103301,0,978.0,1706.0,2000,-5.0
201901,25821,0,413.0,1706.0,1000,-5.0
201901,144135,0,529.0,1706.0,8300,-5.0
201901,74464,0,1.0,1706.0,4500,-5.0
201901,125878,0,2079.0,1706.0,10200,-5.0
201901,243647,0,259.0,1706.0,2600,-5.0
201901,71402,0,1043.0,1706.0,14200,-5.0
201901,195945,0,523.0,1706.0,3800,-5.0
201901,47504,0,137.0,1705.0,1600,-5.0
201901,53950,0,1467.0,1705.0,1500,-5.0
201901,166860,0,1436.0,1705.0,6300,-5.0
201901,24296,0,829.0,1705.0,1000,-5.0
201901,125750,0,515.0,1705.0,1800,-5.0
201901,64779,0,845.0,1705.0,2600,-5.0
201901,29489,0,719.0,1704.0,4200,-5.0
201901,19936,0,599.0,1704.0,4700,-5.0
201901,27552,0,421.0,1704.0,3700,-5.0
201901,166138,0,325.0,1704.0,2100,-5.0
201901,89056,0,377.0,1703.0,4500,-5.0
201901,108534,0,639.0,1703.0,7600,-5.0
201901,219051,0,980.0,1701.0,1500,-5.0
201901,206295,0,344.0,1701.0,900,-5.0
201901,95537,0,754.0,1701.0,1300,-5.0
201901,58161,0,264.0,1701.0,3000,-5.0
201901,16893,0,270.0,1701.0,1000,-5.0
201901,83788,0,1003.0,1701.0,1300,-5.0
201901,146394,0,569.0,1701.0,5600,-5.0
201901,69421,0,616.0,1700.0,1300,-5.0
201901,80604,0,395.0,1700.0,2700,-5.0
201901,94104,0,278.0,1700.0,3600,-5.0
201901,38078,0,674.0,1700.0,13900,-5.0
201901,93167,0,1.0,1700.0,18300,-5.0
201901,202835,0,438.0,1700.0,1700,-5.0
201901,77314,0,891.0,1700.0,14800,-5.0
201901,202842,0,307.0,1700.0,1700,-5.0
201901,210710,0,1044.0,1700.0,1500,-5.0
201901,38113,0,871.0,1700.0,16200,-5.0
201901,51752,0,7655.0,1700.0,40000,-5.0
201901,197477,0,797.0,1700.0,1000,-5.0
201901,58505,0,1847.0,1700.0,6300,-5.0
201901,168319,0,1085.0,1700.0,14100,-5.0
201901,41044,0,2460.0,1700.0,20500,-5.0
201901,164285,0,1291.0,1700.0,1500,-5.0
201901,67240,0,1.0,1700.0,15000,-5.0
201901,250184,0,172.0,1700.0,1000,-5.0
201901,3712,0,720.0,1700.0,1500,-5.0
201901,190944,0,1135.0,1700.0,13700,-5.0
201901,55418,0,808.0,1700.0,14400,-5.0
201901,66583,0,805.0,1700.0,2600,-5.0
201901,44438,0,670.0,1700.0,4000,-5.0
201901,179107,0,814.0,1700.0,4200,-5.0
201901,256010,0,630.0,1700.0,1900,-5.0
201901,101122,0,585.0,1700.0,5300,-5.0
201901,59582,0,950.0,1700.0,34100,-5.0
201901,179895,0,1025.0,1700.0,17700,-5.0
201901,172992,0,1390.0,1700.0,7400,-5.0
201901,60780,0,879.0,1700.0,17400,-5.0
201901,210634,0,1.0,1700.0,7400,-5.0
201901,121177,0,781.0,1700.0,1800,-5.0
201901,145098,0,424.0,1700.0,1100,-5.0
201901,180565,0,1.0,1700.0,10600,-5.0
201901,160752,0,618.0,1700.0,1000,-5.0
201901,47630,0,285.0,1699.0,1000,-5.0
201901,181807,0,631.0,1699.0,18200,-5.0
201901,179484,0,1.0,1699.0,18400,-5.0
201901,113367,0,1488.0,1699.0,1500,-5.0
201901,18081,0,1.0,1699.0,7500,-5.0
201901,104491,0,1667.0,1699.0,21600,-5.0
201901,206068,0,755.0,1699.0,1800,-5.0
201901,196492,0,463.0,1699.0,6200,-5.0
201901,37388,0,1102.0,1699.0,12000,-5.0
201901,131676,0,3915.0,1696.5,10600,-5.0
201901,107615,0,3915.0,1696.5,3800,-5.0
201901,81151,0,3915.0,1696.5,7500,-5.0
201901,188538,0,3915.0,1696.5,1000,-5.0
201901,211045,0,763.0,1695.0,2100,-5.0
201901,158323,0,638.0,1695.0,1300,-5.0
201901,255795,0,1.0,1694.0,9000,-5.0
201901,232114,0,511.0,1694.0,1000,-5.0
201901,234177,0,868.0,1694.0,2100,-5.0
201901,145677,0,2036.0,1694.0,24600,-5.0
201901,40934,0,3133.0,1694.0,36000,-5.0
201901,173752,0,1263.0,1694.0,13500,-5.0
201901,206242,0,3909.0,1693.9,1000,-5.0
201901,135231,0,412.0,1692.0,1700,-5.0
201901,147238,0,376.0,1692.0,4300,-5.0
201901,145434,0,602.0,1692.0,1000,-5.0
201901,228251,0,1146.0,1691.0,17500,-5.0
201901,815,0,3900.0,1690.0,1300,-5.0
201901,238867,0,139.0,1690.0,4200,-5.0
201901,38345,0,1101.0,1690.0,6300,-5.0
201901,117443,0,1436.0,1689.0,3200,-5.0
201901,248082,0,344.0,1689.0,900,-5.0
201901,102418,0,1305.0,1688.0,16500,-5.0
201901,154255,0,149.0,1688.0,1700,-5.0
201901,214819,0,1531.0,1688.0,18500,-5.0
201901,125467,0,599.0,1688.0,3800,-5.0
201901,160046,0,799.0,1688.0,4200,-5.0
201901,18517,0,1017.0,1687.0,6300,-5.0
201901,194809,0,441.0,1687.0,10000,-5.0
201901,196800,0,602.0,1687.0,1000,-5.0
201901,24239,0,4197.0,1687.0,39800,-5.0
201901,39610,0,2020.0,1687.0,7300,-5.0
201901,20906,0,1.0,1687.0,8800,-5.0
201901,59790,0,388.0,1687.0,1500,-5.0
201901,82466,0,935.0,1687.0,4500,-5.0
201901,173011,0,831.0,1687.0,5200,-5.0
201901,77124,0,1.0,1687.0,2000,-5.0
201901,84229,0,517.0,1687.0,1500,-5.0
201901,197476,0,532.0,1687.0,1700,-5.0
201901,244757,0,220.0,1687.0,800,-5.0
201901,35116,0,230.0,1687.0,1000,-5.0
201901,132584,0,1.0,1687.0,4200,-5.0
201901,51578,0,2154.0,1687.0,29700,-5.0
201901,118504,0,753.0,1687.0,2900,-5.0
201901,222924,0,695.0,1687.0,1500,-5.0
201901,101684,0,1875.0,1687.0,7700,-5.0
201901,71277,0,5122.0,1687.0,54400,-5.0
201901,28708,0,1718.0,1687.0,24600,-5.0
201901,190423,0,1075.0,1687.0,2700,-5.0
201901,91801,0,777.0,1687.0,1300,-5.0
201901,195318,0,781.0,1687.0,1000,-5.0
201901,63055,0,598.0,1687.0,1000,-5.0
201901,162375,0,623.0,1687.0,1800,-5.0
201901,152545,0,838.0,1687.0,5300,-5.0
201901,195587,0,995.0,1687.0,13500,-5.0
201901,95732,0,700.0,1687.0,10600,-5.0
201901,126637,0,920.0,1686.0,5300,-5.0
201901,63072,0,829.0,1686.0,5300,-5.0
201901,90245,0,713.0,1686.0,26600,-5.0
201901,74689,0,3733.0,1686.0,17400,-5.0
201901,67359,0,1013.0,1685.0,5100,-5.0
201901,152482,0,1000.0,1685.0,1300,-5.0
201901,77618,0,862.0,1685.0,1700,-5.0
201901,213452,0,1.0,1685.0,3000,-5.0
201901,129838,0,3885.0,1683.5,1000,-5.0
201901,186198,0,3885.0,1683.5,2600,-5.0
201901,171551,0,200.0,1683.0,1700,-5.0
201901,158947,0,470.0,1683.0,4200,-5.0
201901,161321,0,260.0,1683.0,1900,-5.0
201901,176547,0,935.0,1683.0,9200,-5.0
201901,83221,0,1.0,1683.0,18300,-5.0
201901,25164,0,1756.0,1683.0,23000,-5.0
201901,59837,0,987.0,1683.0,1300,-5.0
201901,153168,0,512.0,1683.0,1800,-5.0
201901,241127,0,538.0,1683.0,1000,-5.0
201901,196686,0,572.0,1683.0,1000,-5.0
201901,87008,0,1841.0,1683.0,23300,-5.0
201901,58865,0,894.0,1683.0,5300,-5.0
201901,54805,0,1.0,1683.0,4500,-5.0
201901,91306,0,262.0,1683.0,3600,-5.0
201901,155419,0,2152.0,1683.0,17000,-5.0
201901,157645,0,587.0,1683.0,3600,-5.0
201901,241988,0,1258.0,1683.0,5300,-5.0
201901,142340,0,2333.0,1683.0,33600,-5.0
201901,236507,0,344.0,1683.0,1300,-5.0
201901,100405,0,1265.0,1683.0,24100,-5.0
201901,97547,0,899.0,1683.0,22600,-5.0
201901,43467,0,602.0,1683.0,1200,-5.0
201901,183592,0,2160.0,1683.0,17000,-5.0
201901,169888,0,721.0,1683.0,1200,-5.0
201901,40166,0,967.0,1683.0,1000,-5.0
201901,146219,0,769.0,1683.0,1000,-5.0
201901,206084,0,759.0,1683.0,4200,-5.0
201901,160921,0,575.0,1683.0,1300,-5.0
201901,226481,0,1448.0,1683.0,6300,-5.0
201901,225618,0,578.0,1683.0,1700,-5.0
201901,179641,0,798.0,1683.0,7400,-5.0
201901,226178,0,183.0,1683.0,2700,-5.0
201901,158130,0,574.0,1683.0,1000,-5.0
201901,235521,0,420.0,1683.0,800,-5.0
201901,47542,0,883.0,1683.0,17400,-5.0
201901,169150,0,981.0,1683.0,22600,-5.0
201901,234975,0,748.0,1683.0,2600,-5.0
201901,163148,0,783.0,1683.0,2600,-5.0
201901,61139,0,1338.0,1683.0,1500,-5.0
201901,141035,0,824.0,1683.0,8500,-5.0
201901,218748,0,444.0,1683.0,1000,-5.0
201901,43946,0,998.0,1683.0,1300,-5.0
201901,253576,0,187.0,1683.0,4200,-5.0
201901,28942,0,442.0,1683.0,6300,-5.0
201901,21571,0,283.0,1683.0,1800,-5.0
201901,46482,0,783.0,1683.0,1000,-5.0
201901,11342,0,321.0,1683.0,1000,-5.0
201901,47673,0,817.0,1683.0,10600,-5.0
201901,151068,0,1629.0,1683.0,23600,-5.0
201901,166925,0,287.0,1683.0,3600,-5.0
201901,102988,0,2968.0,1683.0,4000,-5.0
201901,151266,0,2032.0,1683.0,23000,-5.0
201901,39688,0,758.0,1683.0,8100,-5.0
201901,178036,0,827.0,1683.0,2100,-5.0
201901,2992,0,1.0,1683.0,1500,-5.0
201901,139502,0,1001.0,1683.0,1000,-5.0
201901,132766,0,459.0,1683.0,5300,-5.0
201901,67574,0,3064.0,1683.0,10000,-5.0
201901,176607,0,302.0,1683.0,1000,-5.0
201901,228638,0,2137.0,1683.0,10600,-5.0
201901,42164,0,666.0,1683.0,4200,-5.0
201901,237853,0,795.0,1683.0,8500,-5.0
201901,172193,0,296.0,1683.0,7400,-5.0
201901,8873,0,386.0,1683.0,4000,-5.0
201901,90445,0,932.0,1683.0,8400,-5.0
201901,172828,0,566.0,1683.0,3700,-5.0
201901,172387,0,1585.0,1683.0,20000,-5.0
201901,118464,0,613.0,1683.0,1300,-5.0
201901,198434,0,371.0,1683.0,10400,-5.0
201901,126275,0,1604.0,1683.0,52400,-5.0
201901,54167,0,1.0,1683.0,4100,-5.0
201901,218047,0,344.0,1683.0,1300,-5.0
201901,230787,0,201.0,1683.0,700,-5.0
201901,66322,0,428.0,1683.0,10600,-5.0
201901,231138,0,3882.0,1682.2,6300,-5.0
201901,112295,0,1.0,1682.0,40000,-5.0
201901,204367,0,972.0,1680.0,3700,-5.0
201901,252433,0,344.0,1680.0,900,-5.0
201901,240130,0,282.0,1680.0,3400,-5.0
201901,26952,0,850.0,1680.0,2600,-5.0
201901,13755,0,616.0,1680.0,1300,-5.0
201901,90729,0,1110.0,1680.0,1800,-5.0
201901,167981,0,529.0,1680.0,1400,-5.0
201901,26984,0,548.0,1680.0,1900,-5.0
201901,116372,0,587.0,1680.0,5300,-5.0
201901,205185,0,3876.0,1679.6,17400,-5.0
201901,128850,0,3873.0,1678.3,7600,-5.0
201901,123121,0,3873.0,1678.3,1000,-5.0
201901,74351,0,3873.0,1678.3,9500,-5.0
201901,65496,0,1.0,1678.0,24400,-5.0
201901,120224,0,1062.0,1678.0,5300,-5.0
201901,179669,0,652.0,1678.0,1300,-5.0
201901,178850,0,2612.0,1678.0,30400,-5.0
201901,137385,0,792.0,1678.0,7500,-5.0
201901,152194,0,670.0,1678.0,2100,-5.0
201901,223382,0,270.0,1678.0,1000,-5.0
201901,8847,0,804.0,1678.0,13800,-5.0
201901,60838,0,1038.0,1678.0,2600,-5.0
201901,162351,0,163.0,1678.0,1800,-5.0
201901,99722,0,1018.0,1678.0,7100,-5.0
201901,234040,0,3870.0,1677.0,2100,-5.0
201901,138934,0,3867.0,1675.7,16800,-5.0
201901,114204,0,159.0,1675.0,2200,-5.0
201901,81005,0,685.0,1675.0,1300,-5.0
201901,41741,0,582.0,1675.0,1300,-5.0
201901,121484,0,613.0,1675.0,1000,-5.0
201901,196371,0,1.0,1675.0,3900,-5.0
201901,162149,0,2138.0,1675.0,17000,-5.0
201901,106995,0,60.0,1674.0,1900,-5.0
201901,209853,0,519.0,1673.0,1000,-5.0
201901,164274,0,673.0,1673.0,7400,-5.0
201901,27617,0,985.0,1673.0,20500,-5.0
201901,242601,0,262.0,1672.0,1000,-5.0
201901,103678,0,1227.0,1672.0,17500,-5.0
201901,116214,0,347.0,1672.0,25500,-5.0
201901,4308,0,2130.0,1671.0,5900,-5.0
201901,50021,0,618.0,1670.0,1900,-5.0
201901,133826,0,2064.0,1670.0,23300,-5.0
201901,174514,0,3852.0,1669.2,10300,-5.0
201901,171578,0,3852.0,1669.2,4200,-5.0
201901,9495,0,3852.0,1669.2,1700,-5.0
201901,193916,0,3852.0,1669.2,4200,-5.0
201901,169539,0,930.0,1669.0,5300,-5.0
201901,3008,0,3849.0,1667.9,4000,-5.0
201901,47406,0,3849.0,1667.9,4700,-5.0
201901,227527,0,3849.0,1667.9,1000,-5.0
201901,48455,0,3849.0,1667.9,9300,-5.0
201901,156236,0,3849.0,1667.9,1000,-5.0
201901,178995,0,3849.0,1667.9,1000,-5.0
201901,238172,0,3849.0,1667.9,7700,-5.0
201901,67234,0,574.0,1667.0,1000,-5.0
201901,34732,0,1.0,1667.0,7500,-5.0
201901,131951,0,3119.0,1666.0,48200,-5.0
201901,49732,0,2931.0,1665.0,15200,-5.0
201901,84617,0,3840.0,1664.0,3500,-5.0
201901,48602,0,3840.0,1664.0,1800,-5.0
201901,176040,0,696.0,1662.0,1800,-5.0
201901,191638,0,2168.0,1662.0,10800,-5.0
201901,115493,0,3834.0,1661.4,1400,-5.0
201901,20799,0,1280.0,1661.0,17400,-5.0
201901,149934,0,1.0,1661.0,1800,-5.0
201901,186162,0,621.0,1661.0,17500,-5.0
201901,209551,0,3831.0,1660.1,9300,-5.0
201901,189101,0,3831.0,1660.1,28200,-5.0
201901,12176,0,3831.0,1660.1,1700,-5.0
201901,232011,0,355.0,1660.0,1000,-5.0
201901,256110,0,730.0,1656.0,1300,-5.0
201901,162779,0,84.0,1655.0,1000,-5.0
201901,130461,0,430.0,1654.0,8100,-5.0
201901,256034,0,3813.0,1652.3,1800,-5.0
201901,179911,0,3813.0,1652.3,48300,-5.0
201901,113975,0,3813.0,1652.3,30300,-5.0
201901,153354,0,2403.0,1652.0,21400,-5.0
201901,193775,0,955.0,1652.0,2100,-5.0
201901,72545,0,3810.0,1651.0,1800,-5.0
201901,79307,0,1038.0,1650.0,6100,-5.0
201901,181820,0,1.0,1650.0,5800,-5.0
201901,52197,0,3807.0,1649.7,8500,-5.0
201901,77580,0,3807.0,1649.7,20800,-5.0
201901,147895,0,765.0,1648.0,4200,-5.0
201901,76456,0,1165.0,1648.0,1400,-5.0
201901,246135,0,3801.6,1647.36,6600,-5.0
201901,54572,0,619.0,1646.0,3800,-5.0
201901,106618,0,11557.0,1645.0,100000,-5.0
201901,88584,0,474.0,1645.0,800,-5.0
201901,204625,0,3795.0,1644.5,1000,-5.0
201901,212621,0,3792.0,1643.2,5300,-5.0
201901,133551,0,3792.0,1643.2,8000,-5.0
201901,136652,0,3792.0,1643.2,9800,-5.0
201901,135493,0,3792.0,1643.2,2600,-5.0
201901,184855,0,1060.0,1642.0,9900,-5.0
201901,33721,0,1331.0,1642.0,7500,-5.0
201901,12517,0,3789.0,1641.9,11800,-5.0
201901,15851,0,3786.0,1640.6,1300,-5.0
201901,222121,0,754.0,1640.0,1000,-5.0
201901,30535,0,847.0,1640.0,1300,-5.0
201901,137236,0,1307.0,1639.0,39300,-5.0
201901,134308,0,434.0,1639.0,7100,-5.0
201901,31555,0,602.0,1639.0,1000,-5.0
201901,26494,0,390.0,1639.0,1600,-5.0
201901,139304,0,3780.0,1638.0,1500,-5.0
201901,238974,0,913.0,1638.0,12600,-5.0
201901,240751,0,689.0,1638.0,2100,-5.0
201901,155734,0,1964.0,1638.0,25900,-5.0
201901,253406,0,553.0,1638.0,8400,-5.0
201901,139057,0,1.0,1637.0,10300,-5.0
201901,236097,0,714.0,1637.0,4200,-5.0
201901,23348,0,1.0,1637.0,1900,-5.0
201901,59352,0,1.0,1637.0,4800,-5.0
201901,25447,0,1.0,1636.0,28200,-5.0
201901,64098,0,799.0,1636.0,2300,-5.0
201901,128141,0,775.0,1636.0,1300,-5.0
201901,205552,0,655.0,1636.0,1000,-5.0
201901,191764,0,3774.0,1635.4,1800,-5.0
201901,153678,0,3774.0,1635.4,11000,-5.0
201901,20462,0,3774.0,1635.4,2100,-5.0
201901,135104,0,3774.0,1635.4,13400,-5.0
201901,161982,0,1.0,1634.0,5300,-5.0
201901,156775,0,943.0,1633.0,40700,-5.0
201901,222251,0,426.0,1633.0,5300,-5.0
201901,86087,0,1.0,1632.0,40300,-5.0
201901,194197,0,278.0,1632.0,11800,-5.0
201901,44364,0,7760.0,1631.0,71100,-5.0
201901,60038,0,3762.0,1630.2,25800,-5.0
201901,198586,0,580.0,1630.0,1000,-5.0
201901,122146,0,972.0,1630.0,1000,-5.0
201901,16767,0,2120.0,1630.0,23900,-5.0
201901,114307,0,1298.0,1630.0,1500,-5.0
201901,241246,0,1298.0,1630.0,14200,-5.0
201901,80725,0,160.0,1630.0,18500,-5.0
201901,68724,0,1.0,1630.0,80000,-5.0
201901,155402,0,306.0,1630.0,3500,-5.0
201901,116321,0,776.0,1630.0,1900,-5.0
201901,250173,0,713.0,1629.0,1000,-5.0
201901,161877,0,3756.0,1627.6,1300,-5.0
201901,168451,0,3756.0,1627.6,1900,-5.0
201901,228347,0,1.0,1626.0,11800,-5.0
201901,155606,0,2465.0,1626.0,32400,-5.0
201901,22627,0,725.0,1626.0,7500,-5.0
201901,115918,0,3750.0,1625.0,9300,-5.0
201901,197745,0,994.0,1625.0,14600,-5.0
201901,21715,0,1211.0,1624.0,27300,-5.0
201901,7812,0,1006.0,1624.0,17400,-5.0
201901,129692,0,685.0,1624.0,1100,-5.0
201901,113878,0,664.0,1624.0,8900,-5.0
201901,35083,0,734.0,1624.0,6900,-5.0
201901,36941,0,3747.0,1623.7,5300,-5.0
201901,124134,0,3747.0,1623.7,1000,-5.0
201901,1208,0,3747.0,1623.7,1300,-5.0
201901,173034,0,3747.0,1623.7,1700,-5.0
201901,57581,0,143.0,1623.0,1700,-5.0
201901,157951,0,482.0,1621.0,10200,-5.0
201901,193447,0,158.0,1621.0,1000,-5.0
201901,82329,0,832.0,1621.0,1300,-5.0
201901,235790,0,151.0,1621.0,1000,-5.0
201901,87230,0,2211.0,1621.0,3400,-5.0
201901,21221,0,1436.0,1621.0,14900,-5.0
201901,246875,0,344.0,1621.0,1300,-5.0
201901,236339,0,344.0,1621.0,1300,-5.0
201901,189264,0,263.0,1621.0,1000,-5.0
201901,223465,0,817.0,1621.0,1000,-5.0
201901,15927,0,1.0,1621.0,11000,-5.0
201901,12936,0,161.0,1621.0,1400,-5.0
201901,183455,0,355.0,1621.0,1000,-5.0
201901,39497,0,613.0,1621.0,1900,-5.0
201901,160034,0,589.0,1621.0,1000,-5.0
201901,131421,0,515.0,1621.0,8100,-5.0
201901,127942,0,4682.0,1621.0,44800,-5.0
201901,137604,0,933.0,1621.0,9000,-5.0
201901,53227,0,191.0,1621.0,5000,-5.0
201901,53067,0,661.0,1621.0,2100,-5.0
201901,66120,0,1187.0,1621.0,13500,-5.0
201901,124145,0,293.0,1621.0,16600,-5.0
201901,237817,0,1426.0,1621.0,17400,-5.0
201901,140565,0,1.0,1621.0,9500,-5.0
201901,200793,0,835.0,1621.0,1900,-5.0
201901,182938,0,2126.0,1621.0,23300,-5.0
201901,92255,0,778.0,1621.0,10000,-5.0
201901,200461,0,1.0,1621.0,1600,-5.0
201901,189331,0,1525.0,1621.0,16400,-5.0
201901,212687,0,1.0,1621.0,7000,-5.0
201901,2288,0,308.0,1621.0,5300,-5.0
201901,156545,0,1.0,1621.0,9300,-5.0
201901,93497,0,1.0,1621.0,1300,-5.0
201901,99061,0,582.0,1621.0,1200,-5.0
201901,42959,0,1082.0,1621.0,7500,-5.0
201901,213322,0,968.0,1621.0,10600,-5.0
201901,218822,0,3738.0,1619.8,4600,-5.0
201901,30717,0,3738.0,1619.8,2600,-5.0
201901,204498,0,1128.0,1619.0,17100,-5.0
201901,226937,0,3735.0,1618.5,1000,-5.0
201901,167018,0,3735.0,1618.5,7900,-5.0
201901,247185,0,776.0,1618.0,4200,-5.0
201901,218396,0,1357.0,1618.0,1400,-5.0
201901,29351,0,244.0,1616.0,3800,-5.0
201901,243317,0,3729.0,1615.9,1300,-5.0
201901,55463,0,1313.0,1615.0,12100,-5.0
201901,239389,0,1.0,1615.0,1000,-5.0
201901,93724,0,972.0,1615.0,1600,-5.0
201901,161958,0,1567.0,1614.0,61900,-5.0
201901,56561,0,1231.0,1613.0,5800,-5.0
201901,135536,0,1.0,1612.0,10500,-5.0
201901,82531,0,1298.0,1610.0,9500,-5.0
201901,85949,0,612.0,1610.0,4000,-5.0
201901,211040,0,1068.0,1610.0,17400,-5.0
201901,163854,0,2558.0,1610.0,12200,-5.0
201901,107804,0,5134.0,1610.0,86200,-5.0
201901,107735,0,451.0,1610.0,10600,-5.0
201901,136691,0,3714.0,1609.4,2000,-5.0
201901,173295,0,3714.0,1609.4,1300,-5.0
201901,134298,0,3714.0,1609.4,1300,-5.0
201901,159076,0,3714.0,1609.4,29300,-5.0
201901,176402,0,3714.0,1609.4,4200,-5.0
201901,249925,0,344.0,1609.0,900,-5.0
201901,56448,0,3711.0,1608.1,26000,-5.0
201901,64308,0,980.0,1608.0,5300,-5.0
201901,243995,0,3708.0,1606.8,2500,-5.0
201901,72328,0,3708.0,1606.8,4600,-5.0
201901,62191,0,3708.0,1606.8,1800,-5.0
201901,210872,0,757.0,1604.0,4200,-5.0
201901,123824,0,258.0,1602.0,1000,-5.0
201901,197953,0,1059.0,1602.0,14200,-5.0
201901,195030,0,198.0,1602.0,1000,-5.0
201901,89821,0,279.0,1602.0,1800,-5.0
201901,42106,0,669.0,1601.0,2000,-5.0
201901,171171,0,1488.0,1600.0,1500,-5.0
201901,250769,0,1047.0,1600.0,5900,-5.0
201901,168314,0,551.0,1599.0,1800,-5.0
201901,128113,0,979.0,1598.0,1200,-5.0
201901,76973,0,864.0,1598.0,2500,-5.0
201901,40740,0,1.0,1597.0,7600,-5.0
201901,39798,0,5361.0,1597.0,48900,-5.0
201901,134105,0,1083.0,1597.0,6300,-5.0
201901,230648,0,225.0,1597.0,1000,-5.0
201901,177372,0,1057.0,1596.0,17800,-5.0
201901,182899,0,218.0,1595.0,10600,-5.0
201901,148095,0,1691.0,1595.0,2000,-5.0
201901,215625,0,3678.0,1593.8,6900,-5.0
201901,220277,0,491.0,1593.0,1600,-5.0
201901,37994,0,1320.0,1593.0,28500,-5.0
201901,36822,0,3675.0,1592.5,10100,-5.0
201901,39663,0,3675.0,1592.5,5300,-5.0
201901,177432,0,3675.0,1592.5,15300,-5.0
201901,104439,0,3675.0,1592.5,25500,-5.0
201901,234863,0,646.0,1592.0,1900,-5.0
201901,75194,0,485.0,1591.0,3500,-5.0
201901,78948,0,55.0,1591.0,3200,-5.0
201901,34928,0,1346.0,1591.0,7900,-5.0
201901,219019,0,3669.0,1589.9,1500,-5.0
201901,194418,0,3669.0,1589.9,1300,-5.0
201901,98235,0,3666.0,1588.6,7900,-5.0
201901,24766,0,1.0,1588.0,15300,-5.0
201901,118072,0,3663.0,1587.3,10700,-5.0
201901,89533,0,3663.0,1587.3,12600,-5.0
201901,106780,0,649.0,1587.0,1900,-5.0
201901,238422,0,518.0,1587.0,1800,-5.0
201901,203381,0,279.0,1585.0,1000,-5.0
201901,185646,0,642.0,1584.0,10900,-5.0
201901,44219,0,787.0,1584.0,1000,-5.0
201901,120442,0,311.0,1584.0,1900,-5.0
201901,51325,0,1419.0,1584.0,23300,-5.0
201901,118212,0,2071.0,1584.0,22200,-5.0
201901,77625,0,3291.0,1584.0,4900,-5.0
201901,167200,0,1173.0,1584.0,16500,-5.0
201901,219397,0,1824.0,1584.0,7200,-5.0
201901,129902,0,1210.0,1584.0,24700,-5.0
201901,144170,0,1072.0,1584.0,4600,-5.0
